"","synonyms","id"
"778","Gunomys kok insularis",106786
"779","Gunomys varius",106786
"780","Mus dubius",106786
"781","Mus blythianus",106786
"782","Mus morungensis",106786
"783","Nesokia gracilis",106786
"784","Gunomys wardi",106786
"785","Mus daccaensis",106786
"786","Mus barclayanus",106786
"787","Mus kok",106786
"788","Gunomys varillus",106786
"789","Gunomys sindicus",106786
"790","Mus plurimammis",106786
"791","Mus tarayensis",106786
"792","Gunomys lordi",106786
"793","Mus bandicota",836346
"794","Nesokia nemorivaga taiwanus",836346
"795","Rattus eloquens",836346
"796","Mus malabarica",836346
"797","Mus nemorivagus",836346
"798","Bandicota siamensis",836346
"799","Mus macropus",836346
"800","Mus giganteus",836346
"801","Bandicota jabouillei",836346
"802","Mus perchal",836346
"803","Bandicota mordax",836346
"804","Mus setifer",836346
"805","Mus elliotanus",836346
"806","Bandicota savilei curtata",836348
"807","Barbastella daubentoni",647747
"808","Barbastella communis",647747
"809","Barbastella sp. beijingensis",911449
"810","Barbastella leucomelas darjelingensis",709474
"811","Vespertilio leucomelas",1011492
"812","Barbastella sp. KK-2018",7067850
"813","Bassaricyon alleni alleni",794090
"814","Bassaricyon gabbii alleni",794090
"815","Bassaricyon medius siccatus",794090
"816","Bassaricyon beddardi",1023225
"817","Bassariscus sonoitensis",685103
"818","Bassaris astuta",685103
"819","Bassaris sumichrasti",794088
"820","Bathyergus janetta plowesi",118538
"821","Bathyergus janetta inselbergensis",118538
"822","Mus maritimus",118542
"823","Mus suillus",118542
"824","Myotalpa maritima",118542
"825","Bathyergus suillus intermedius",118542
"826","Bathyergus africana",118542
"827","Bathyergus maritimus",118542
"828","? maritima",628188
"829","Crossarchus nigripes",670218
"830","? hunteri",363046
"831","Damaliscus hunteri",363046
"832","Berardius arnouxii",1021375
"833","Berardius arnouxi",1021375
"834","Berardius arnuxi",1021375
"835","Berardius bairdi arnuxi",1021375
"836","Berardius vegana",1003906
"837","Berardius vegae",1003906
"838","Berardius vegaae",1003906
"839","Berardius bairdi",1003906
"840","Berardius bairdi bairdi",1003906
"841","Rattus (Berylmys) berdmorei",991571
"842","Rattus berdmorei",991571
"843","Epimys berdmorei mullulus",991571
"844","Epimys berdmorei magnus",991571
"845","Berylmys bowersii",366063
"846","Rattus bowersi",366063
"847","Rattus bowersi lactiventer",366063
"848","Rattus bowersii totipes",366063
"849","Rattus kennethi",366063
"850","Rattus wellsi",366063
"851","Mus latouchei",366063
"852","Mus ferreocanus",366063
"853","Rattus mackenziei fea",3608704
"854","Bettongia lesueur anhydra",5810212
"855","Bettongia penicillata anhydra",5810212
"856","Bettongia leseuri",317165
"857","Hypsiprymnus lesueur",317165
"858","Bison texanus",931799
"859","Bison kansensis",931799
"860","Stelabison taylori",931799
"861","Bison oliverhayi",931799
"862","Bison figginsi",931799
"863","Bison taylori",931799
"864","Bos scaphoceras",931799
"865","Bison pacificus",931799
"866","Bison californicus",931799
"867","Bison occidentalis",931799
"868","Ovis scaphoceras",931799
"869","Stelabison occidentalis",931799
"870","Simobison figginsi",931799
"871","Bison antiquus taylori",931799
"872","Bos priscus",920420
"873","Bison geisti",920420
"874","Bison praeoccidentalis",920420
"875","Bison crassicornis",920420
"876","Bison preoccidentalis",920420
"877","Superbison crassicornis",920420
"878","Bison willistoni",920420
"879","Urus priscus",920420
"880","Microtus bucharicus",177476
"881","Blanfordimys bucharicus",177476
"882","Talposorex platyurus",54160
"883","Blarina kirtlandi",54160
"884","Blarina ozarkensis",54160
"885","Blarina simplicidens",54160
"886","Blarina fossilis",54160
"887","Sorex talpoides",54160
"888","Sorex brevicaudus",54160
"889","Blarina talpoides",54160
"890","Corsira talpoides",54160
"891","Blarina telmalestes",54160
"892","Sorex carolinensis",404816
"893","Sorex quadraticauda",3614452
"894","Blastoceros dichotomus",678842
"895","Cervus dichotomus",678842
"896","? dichotomus",678842
"897","Necromys amoenus",1068790
"898","? amoenus",1068790
"899","Necromys lasiurus",936613
"900","Hesperomys brachyurus",936613
"901","? lasiurus",936613
"902","Akodon fuscinus",936613
"903","Zygodontomys pixuna",936613
"904","Necromys temchuki",817135
"905","Cabreramys temchuki",817135
"906","Cabreramys temchucki",817135
"907","? temchuki",817135
"908","Necromys urichi",435931
"909","Rousettus bidens",798253
"910","Felis hillanus",3612600
"911","Hyaenognathus solus",3612600
"912","Porthocyon dubius",3612600
"913","Hyaenognathus matthewi",3612600
"914","Borophagus matthewi",3612600
"915","Borophagus dubius",3612600
"916","Borophagus pachyodon",3612600
"917","Hyaenognathus dubius",3612600
"918","Dinocyon diversidens",3612600
"919","Felis hillianus",3612600
"920","Hyaenarctos diversidens",3612600
"921","Osteoborus hillianus",3612600
"922","Borophagus solus",3612600
"923","Hyaenognathus pachyodon",3612600
"924","Osteoborus diabloensis",3612564
"925","Osteoborus littoralis",3612564
"926","Epicyon diabloensis",3612564
"927","Epicyon littoralis",3612564
"928","Hyaenognathus cyonoides",3612601
"929","Hyaenognathus direptor",3612601
"930","Osteoborus secundus",3612601
"931","Borophagus direptor",3612601
"932","Osteoborus cyonoides",3612601
"933","Osteoborus direptor",3612601
"934","Borophagus cyonoides",3612601
"935","Boselaphus albipes",756060
"936","Damalis risia",756060
"937","Antilope leucopus",756060
"938","Tragelaphus hippelaphus",756060
"939","Portax tragelaphus",756060
"940","Cemas tragocamelus",756060
"941","Antilope albipes",756060
"942","Antilope tragocamelus",756060
"943","Bos mutus grunniens",381164
"944","Peophagus grunniens",381164
"945","Bos bunnelli",381164
"946","Bos grunniens mutus",905084
"947","Poephagus mutus",905084
"948","Bos bovis",490099
"949","Bos primigenius taurus",490099
"950","Bovidae sp. Adi Nefas",490099
"951","Bos indicus",490109
"952","Bos primigenius",1066590
"953","Brachiones przewalskii callichrous",89265
"954","Gerbillus arenicolor",89265
"955","Microlagus idahoensis",923726
"956","Sylvilagus idahoensis",923726
"957","Lepus idahoensis",923726
"958","Osbornodon sesnoni",3612562
"959","Brachytarsomys albicauda villosa",3608553
"960","Ateles arachnoides",1058645
"961","Eriodes tuberifer",1058645
"962","Brachyteles macrotarsus",1058645
"963","Ateles eriodes",1058645
"964","Brachyteles arachnoides hypoxanthus",574171
"965","Brachyteles hemidactylus",574171
"966","Bradypus crinitus",759319
"967","Bradypus affinis",759319
"968","Hemibradypus mareyi",759319
"969","Bradypus melanotis",759319
"970","Bradypus cristatus",759319
"971","Arctopithecus flaccidus dysonii",527342
"972","Arctopithecus flaccidus smithii",527342
"973","Arctopithecus blainvillii",527342
"974","Arctopithecus flaccidus",527342
"975","Acheus ai",527342
"976","Bradypus cuculliger",527342
"977","Bradypus gularis",527342
"978","Bradypus cummunis",527342
"979","Coccymys albidens",3608698
"980","Melomys albidens",3608698
"981","Brucepattersonius albinasus",4940971
"982","Oxymycterus iheringi",770868
"983","Bubalus arnee carabanensis",116346
"984","Bubalus bubalis carabanesis",116346
"985","Bubalus carabanensis carabanensis",116346
"986","Anoa depressicornis",346060
"987","Bubalus depressicornis depressicornis",346060
"988","Bubalus depressicornis fergusoni",346060
"989","Bubalus depressicornis ferqusoni",346060
"990","Bos depressicornis",346060
"991","Bos depressicornis fergusoni",346060
"992","Bubalus anoa",346060
"993","Bos bubalus anoa",346060
"994","Anoa mindorensis",989909
"995","Anoa quarlesi",463449
"996","Bubalus depressicornis quarlesi",463449
"997","Rattus bagobus barkeri",931920
"998","Rattus rabori",931920
"999","Lepus monticularis",923729
"1000","Rattus penitus heinrichi",742015
"1001","Rattus penitus inferior",742015
"1002","Bunomys heinrichi",742015
"1003","Rattus adspersus",742015
"1004","Mus andrewsi",742015
"1005","Mus chrysocomus",481162
"1006","Rattus nigellus",481162
"1007","Bunomys caelistis koka",481162
"1008","Rattus rallus",481162
"1009","Rattus brevimolaris",481162
"1010","Mus coelestis",3608757
"1011","Mus fratrorum",3608754
"1012","Rattus sericatus",3608755
"1013","Rattus penitus",3608755
"1014","Dasypus tatouay",4119202
"1015","Loricatus tatouay",4119202
"1016","Tatusia tatouay",4119202
"1017","Dasypus verrucosus",1014321
"1018","Dasypus undecimcinctus",1014321
"1019","Dasypus multicinctus",1014321
"1020","Ziphila lugubris",1014321
"1021","Xenurus duodecimcinctus",1014321
"1022","Dasypus unicinctus",1014321
"1023","Xenurus lugubris",1014321
"1024","Tatoua unicincta",1014321
"1025","Xenurus unicinctus",1014321
"1026","Cabassous lugubris",1014321
"1027","Dasypus duodecimcinctus",1014321
"1028","Tatoua lugubris",1014321
"1029","Dasypus octodecimcinctus",1014321
"1030","Lysiurus lugubris",1014321
"1031","Lysiurus unicinctus",1014321
"1032","Xenurus verrucosus",1014321
"1033","Cacajao sp. IPF-2008_ay",6557
"1034","Cacajao melanocephalus ayresi",6557
"1035","Cacajao sp. IPF-2008_ho",6559
"1036","Cacajao ouakary",1022358
"1037","Brachyurus ouakary",1022358
"1038","Uacaria melanocephala",1022358
"1039","Pithecia melanocephala",1022358
"1040","Neocothurus melanocephalus",1022358
"1041","Cothurus melanocephalus",1022358
"1042","Cacajao melanocephalus melanocephalus",1022358
"1043","Simia melanocephala",1022358
"1044","Ouakaria spixii",1022358
"1045","Chlorotalpa tytonis",3607174
"1046","? tytonis",3607174
"1047","Plecturocebus caquetensis",5925586
"1048","Callicebus caquetenesis",5925586
"1049","Callicebus cupreus discolor",3607578
"1050","Plecturocebus discolor",3607578
"1051","Callithrix cuprea leucometopa",3607578
"1052","Callicebus cupreus napoleon",3607578
"1053","? discolor",3778448
"1054","Callicebus rutteri",3607578
"1055","Callicebus paenulatus",3607578
"1056","Callicebus subrufus",3607578
"1057","Callicebus personatus melanochir",3607582
"1058","Callithrix gigot",3607582
"1059","Callithrix canescens",3607582
"1060","Callicebus personatus brunello",210741
"1061","Callithryx chlorocnemius",210741
"1062","Callicebus personatus nigrifrons",126847
"1063","Callithrix crinicaudus",210741
"1064","Jacchus grandis",210741
"1065","Pithecia melanops",210741
"1066","Callicebus cupreus ornatus",3607575
"1067","Plecturocebus ornatus",3607575
"1068","? ornatus",3575131
"1069","Midas goeldii",489230
"1070","Callithrix goeldii",489230
"1071","Callimico snethlageri",489230
"1072","Echimys pictus",3609815
"1073","Nelomys pictus",3609815
"1074","? pictus",3562337
"1075","Callithrix jacchus aurita",341886
"1076","Hapale caelestis itatiayae",341886
"1077","Hapale petronius",341886
"1078","Hapale coelestis",341886
"1079","Callithrix jacchus geoffroyi",683989
"1080","Cebus albifrons",197032
"1081","Cebus albifrons albifrons",683989
"1082","Jacchus maximiliani",683989
"1083","Jacchus leucocephalus",683989
"1084","Hapale melanotis",683989
"1085","Simia albifrons",683989
"1086","Callibella humilis",298261
"1087","Mico humilis",298261
"1088","Callithrix jacchus jacchus",1015223
"1089","Simia jacchus moschatus",1015223
"1090","Jacchus vulgaris rufus",1015223
"1091","Hapale jacchus",1015223
"1092","Simia jacchus",1015223
"1093","Hapale leucotis",1015223
"1094","Jacchus albicollis",1015223
"1095","Hapale communis",1015223
"1096","Jacchus vulgaris",1015223
"1097","Callithrix kuhli",947308
"1098","Callithrix jacchus penicillata",341908
"1099","Callithrix penicillata jordani",341908
"1100","Hapale trigonifer",341908
"1101","Cebuella pygmaea",489225
"1102","Callorhynus ursius",949693
"1103","Arctocephalus ursinus",949693
"1104","Phoca ursina",949693
"1105","Callosciurus sp. TO-2017",7067500
"1106","Callosciurus abbottii (Miller, 1900)",1030052
"1107","Callosciurus vinocastaneus Sody, 1949",1030052
"1108","Sciurus notatus",1030052
"1109","Spermophilus madrensis",782282
"1110","? madrensis",782282
"1111","Spermophilus saturatus",782264
"1112","? saturatus",208064
"1113","Hesperomys fecundus",3608240
"1114","Mus callosus",39187
"1115","Hesperomys muriculus",39187
"1116","Mus expulsus",473784
"1117","Mus laucha",39185
"1118","Hesperomys bimaculatus bonariensis",39185
"1119","Mus bimaculatus",39185
"1120","Mus pusillus",39185
"1121","Mus gracilipes",39185
"1122","Hesperomys frida miurus",360774
"1123","Hesperomys frida",360774
"1124","Calomys laucha tener",990309
"1125","Bettongia campestris",83202
"1126","Didelphis philander",589460
"1127","Burmeisteria retusa",390325
"1128","Chlamyphorus retusus (Burmeister, 1863)",390325
"1129","Chlamyphorus retusus",390325
"1130","Camelus ferus",596642
"1131","Camelus arabicus",510752
"1132","Camelus bactrianus ferus",596642
"1133","Canis aureus anthus",5835572
"1134","Canis senegalensis",5835572
"1135","Aureus aureus",621168
"1136","Osbornodon brachypus",3612615
"1137","Cynodesmus brachypus",3612615
"1138","Canis condoni",3612579
"1139","Leptocyon shermanensis",3612579
"1140","Eucyon davisi",3612579
"1141","Vulpes shermanensis",3612579
"1142","Canis ayersi",3612500
"1143","Canis mississippiensis",3612500
"1144","Canis indianensis",3612500
"1145","Aenocyon ayersi",3612500
"1146","Aenocyon dirus",3612500
"1147","Amphicyon gracilis",6145352
"1148","Cynodictis paterculus",3612596
"1149","Nanodelphys mcgrewi",3612596
"1150","Cynodictis hylactor",3612596
"1151","Hesperocyon gregarius",3612596
"1152","Cynodictis gregarius",3612596
"1153","Peradectes mcgrewi",3612596
"1154","Hesperocyon paterculus",3612596
"1155","Alloeodectes mcgrewi",3612596
"1156","Galecynus gregarius",3612596
"1157","Pseudocynodictis gregarius",3612596
"1158","Pseudocynodictis paterculus",3612596
"1159","Osteoborus ricardoensis",3612614
"1160","Tephrocyon mortifer",3612614
"1161","Aelurodon aphobus",3612614
"1162","Osteoborus validus",3612614
"1163","Epicyon haydeni",3612614
"1164","Epicyon aphobus",3612614
"1165","Aelurodon mortifer",3612614
"1166","Aelurodon validus",3612614
"1167","Epicyon mortifer",3612614
"1168","Aelurodon ricardoensis",3612614
"1169","Aelurodon haydeni",3612614
"1170","Epicyon validus",3612614
"1171","Canis lupus himalayensis",346723
"1172","Canis lupus indica",346728
"1173","Indian gray wolf",346728
"1174","Canis indicus",346728
"1175","Canis pallidus",3612512
"1176","Canis microdon",247331
"1177","Canis goldmani",247331
"1178","Canis jamesi",247331
"1179","Canis estor",247331
"1180","Canis andersoni",247331
"1181","Canis clepticus",247331
"1182","Canis vigilis",247331
"1183","Canis irvingtonensis",247331
"1184","Lyciscus cagottis",247331
"1185","Canis impavidus",247331
"1186","Canis caneloensis",247331
"1187","Canis orcutti",247331
"1188","Canis nebrascensis",247331
"1189","Canis peninsulae",247331
"1190","Canis lestes",247331
"1191","Canis frustror",247331
"1192","Canis mearnsi",247331
"1193","Canis ochropus",247331
"1194","Canis riviveronis",247331
"1195","Canis hondurensis",247331
"1196","Cynarctoides lemur",3612597
"1197","Cormocyon lemur",3612597
"1198","Galecynus lemur",3612597
"1199","Cynodictis lemur",3612597
"1200","Nothocyon lemur",3612597
"1201","Aelurodon saevus",3612586
"1202","Aelurodon inflatus",3612586
"1203","Epicyon saevus",3612586
"1204","Epicyon inflatus",3612586
"1205","Canis anceps",4117983
"1206","Paratomarctus temerarius",4117983
"1207","Tomarctus temerarius",4117983
"1208","Tephrocyon temerarius",4117983
"1209","Hemicyon ursinus",7655954
"1210","Plithocyon ursinus",7655954
"1211","Aelurodon ursinus",7655954
"1212","Amphicyon ursinus",7655954
"1213","Dinocyon ursinus",7655954
"1214","Leptocyon vafer",3612592
"1215","Vulpes vafer",3612592
"1216","Tephrocyon vafer",3612592
"1217","Cannomys badius plumbescens",3610667
"1218","Cannomys minor lonnbergi",3610667
"1219","Cannomys pater",3610667
"1220","Rhizomys minor",3610667
"1221","Rhizomys castaneus",3610667
"1222","Cricetulus triton canus",3611180
"1223","Balaena marginata",397243
"1224","Caperea antipodarum",397243
"1225","Balaena antipodarum",397243
"1226","Neobalaena marginata",397243
"1227","Capra ibex caucasica",698611
"1228","Capra ibex nubiana",698614
"1229","Capra nubiana nubiana",698614
"1230","Naemorhedus crispus",122642
